,Safety,Conv,Traffic,Medical,Culture,EMD_CD
168,0.0,0.002156818692428668,0.0007189395641428892,0.00467310716692878,0.0007189395641428892,11290116
169,0.0,0.0014378791282857785,0.002156818692428668,0.0003594697820714446,0.0,11290117
170,0.0,0.001797348910357223,0.0,0.0,0.0,11290118
171,0.0,0.002516288474500112,0.0007189395641428892,0.007189395641428892,0.0,11290119
172,0.0,0.0003594697820714446,0.0003594697820714446,0.001078409346214334,0.0,11290120
173,0.0,0.002629416598192276,0.001314708299096138,0.00657354149548069,0.0,11290104
174,0.0,0.0010288457874088768,0.0010288457874088768,0.005144228937044385,0.0,11290105
175,0.0,0.000342948595802959,0.000685897191605918,0.002743588766423672,0.0,11290106
176,0.0,0.001972062448644207,0.001314708299096138,0.004601479046836483,0.0,11290107
177,0.0,0.0010288457874088768,0.001371794383211836,0.004115383149635507,0.0,11290108
178,0.0,0.0014378791282857785,0.0007189395641428892,0.008986744551786115,0.0,11290109
179,0.0,0.0003594697820714446,0.001078409346214334,0.0007189395641428892,0.0,11290110
180,0.0,0.0004862630683199611,0.0009725261366399222,0.0012156576707999028,0.0,11290130
181,0.0,0.0009725261366399222,0.0007293946024799417,0.0009725261366399222,0.0,11290131
182,0.00024313153415998054,0.0,0.00024313153415998054,0.0,0.0,11290132
183,0.0,0.00024313153415998054,0.00024313153415998054,0.0009725261366399222,0.0,11290126
184,0.0,0.0004862630683199611,0.00024313153415998054,0.0014587892049598833,0.0,11290127
185,0.0,0.00024313153415998054,0.0,0.0,0.0,11290128
186,0.0,0.0007293946024799417,0.0004862630683199611,0.00024313153415998054,0.0,11290129
187,0.0,0.000685897191605918,0.0020576915748177537,0.0017147429790147948,0.0,11290111
188,0.0,0.0010288457874088768,0.0048012803412414255,0.0010288457874088768,0.0,11290112
189,0.0,0.000342948595802959,0.0020576915748177537,0.0,0.0,11290113
190,0.000342948595802959,0.001371794383211836,0.0010288457874088768,0.001371794383211836,0.0,11290114
191,0.000342948595802959,0.0017147429790147948,0.0017147429790147948,0.0024006401706207128,0.0,11290115
192,0.0,0.0010668800426752018,0.0017336800693472027,0.0009335200373408015,0.0,11290137
193,4.742033383915023e-05,0.0008535660091047041,0.0015174506828528073,0.0019916540212443095,0.0,11290139
194,0.000657354149548069,0.005258833196384552,0.023007395234182416,0.003944124897288414,0.0,11290101
195,0.0,0.001972062448644207,0.004601479046836483,0.00657354149548069,0.0,11290102
196,0.0,0.0012032729022942404,0.0016043638697256538,0.0,0.0,11290121
197,0.0,0.0012032729022942404,0.002406545804588481,0.0012032729022942404,0.0,11290122
198,0.0,0.0012032729022942404,0.0,0.0,0.0,11290123
199,0.0,0.0008021819348628269,0.00040109096743141346,0.00040109096743141346,0.0,11290124
200,0.0,0.010027274185785336,0.008422910316059682,0.0056152735440397885,0.0,11290125
201,2.5983136944123262e-05,0.00027282293791329427,0.0012861652787341015,0.0005586374442986501,0.0,11290138
202,5.357836505619031e-05,0.0013126699438766626,0.0035897504587647506,0.0020359778721352317,2.6789182528095154e-05,11290133
203,0.00017652873887868945,0.0008473379466177093,0.001906510379889846,0.0017652873887868945,0.0,11290135
204,1.7932555658169623e-05,0.0005021115584287495,0.0009683580055411597,0.0013270091187045521,1.7932555658169623e-05,11290136
205,3.768370807687477e-05,0.0006155005652556211,0.0008290415776912449,0.0020223590001256122,0.0,11710107
206,1.469140699604801e-05,0.00029382813992096023,0.0003966679888932963,0.0008814844197628807,0.0,11710113
207,8.852377748663291e-05,0.00033639035444920506,0.0004957331539251443,0.0011508091073262278,1.7704755497326583e-05,11710114
208,1.8161015563990337e-05,0.0014710422606832175,0.0008717287470715363,0.002597025225650618,3.6322031127980675e-05,11710108
209,2.7865243681555994e-05,0.0007941594449243459,0.0006687658483573439,0.0017694429737788056,1.3932621840777997e-05,11710111
210,2.9837386244964942e-05,0.0007459346561241235,0.0003580486349395793,0.0016112188572281068,0.0,11710106
211,0.0,0.0010025206232813933,0.0006015123739688359,0.0026351970669110905,0.0,11710105
212,0.0,0.000407698471833659,0.00022493708790822568,0.0013074468234665617,0.0,11710104
213,4.9512303807496165e-05,0.0013368322028023964,0.0012873198989949003,0.00554537802643957,0.0,11710102
214,4.159560750384759e-05,0.0010814857951000375,0.0014974418701385133,0.0016638243001539038,4.159560750384759e-05,11710112
215,3.4133187698399155e-05,0.0008533296924599788,0.0005006200862431876,0.002537233618914337,0.0,11710101
216,0.0,0.0007577990148612807,0.002231297099313771,0.0013471982486422767,4.2099945270071146e-05,11710109
217,2.8484347850855955e-05,0.0005696869570171191,0.0008545304355256786,0.0014242173925427977,0.0,11710103
218,3.650834215618269e-05,0.000584133474498923,0.000535455684957346,0.0017219768050332834,2.4338894770788458e-05,11470102
219,2.05245036918451e-05,0.00036944106645321183,0.00041049007383690204,0.0006721774959079271,5.131125922961275e-06,11470103
220,0.0,0.0011417852628145006,0.001957346164824858,0.0,0.0,11560117
221,0.0,0.0006368750663411527,0.0004245833775607685,0.0010614584439019212,0.0,11560111
222,0.0,0.0006368750663411527,0.000849166755121537,0.0007430209107313449,0.0,11560112
223,0.00010614584439019212,0.001698333510243074,0.0009553125995117292,0.0023352085765842266,0.0,11560113
224,0.0,0.0013048974432165721,0.0008155609020103576,0.002446682706031073,0.00016311218040207152,11560114
225,0.00016311218040207152,0.0014680096236186436,0.003099131427639359,0.0052195897728662885,0.0,11560115
226,0.00016311218040207152,0.00212045834522693,0.0011417852628145006,0.006035150674876646,0.0,11560116
227,1.756396576783072e-05,0.00042153517842793726,0.0005971748361062445,0.0009660181172306895,0.0,11560133
228,0.0,0.00047374994616477883,0.0010336362461776992,0.0007321590077092036,0.0,11560118
229,0.0,0.00026767789429111557,0.0008030336828733467,0.00026767789429111557,0.0,11560119
230,0.0,0.0008030336828733467,0.0008030336828733467,0.0010707115771644623,0.0,11560120
231,0.00026767789429111557,0.004015168414366734,0.0056212357801134274,0.010439437877353507,0.0,11560121
232,0.0,0.0005353557885822311,0.0005353557885822311,0.0005353557885822311,0.0,11560122
233,0.0,0.0013383894714555779,0.0016060673657466934,0.0,0.0,11560123
234,0.0,0.001873745260037809,0.0021414231543289246,0.0034798126257845024,0.0,11560124
235,2.1705922732341554e-05,0.00030930939893586716,0.0008139721024628082,0.0008682369092936622,0.0,11560132
236,0.0,0.0023891690994454024,0.0,0.0,0.0,11560134
237,0.00014913501690938234,0.0002982700338187647,0.0014913501690938234,0.0007456750845469117,0.0,11560125
238,0.0,0.0011930801352750587,0.000894810101456294,0.0011930801352750587,0.0,11560126
239,0.0,0.001758573043587489,0.0016329606833312398,0.0006280618012812461,0.0,11560127
240,0.0,0.010353066097596744,0.006371117598521073,0.01353862489685728,0.0,11560128
241,0.0,0.005574727898705939,0.005574727898705939,0.007167507298336207,0.0,11560129
242,0.0,0.0015927793996302682,0.0031855587992605365,0.0,0.0,11560130
243,0.0,0.0031855587992605365,0.0023891690994454024,0.0,0.0007963896998151341,11560131
244,0.00073117231294175,0.015842066780404583,0.013161101632951498,0.04143309773336583,0.0009748964172556666,11560110
245,7.043631384393447e-05,0.0007747994522832791,0.0008452357661272136,0.0011269810215029515,7.043631384393447e-05,11560101
246,0.0,0.0027610991806776616,0.00039444274009680876,0.0,0.0,11560102
247,0.0,0.001972213700484044,0.001577770960387235,0.0,0.00039444274009680876,11560103
248,0.00039444274009680876,0.004338870141064897,0.00315554192077447,0.013805495903388308,0.0,11560104
249,0.0011833282202904263,0.005916641101452132,0.00315554192077447,0.011833282202904263,0.00039444274009680876,11560105
250,0.0,0.0011833282202904263,0.0011833282202904263,0.00631108384154894,0.0,11560106
251,0.0,0.001972213700484044,0.001577770960387235,0.008283297542032985,0.0,11560107
252,0.0,0.003944427400968088,0.00315554192077447,0.00315554192077447,0.0,11560108
253,0.0,0.0023666564405808526,0.0027610991806776616,0.005522198361355323,0.0,11560109
254,0.0,0.005865102639296188,0.0064516129032258064,0.017008797653958945,0.0,11170104
255,0.0,0.0017595307917888563,0.0017595307917888563,0.005278592375366569,0.0,11170105
256,0.0,4.496200710399712e-05,0.00026977204262398273,0.00013488602131199137,0.0,11170120
257,0.0,0.0024,0.0048,0.0,0.0,11170132
258,0.0,0.00469208211143695,0.0035190615835777126,0.002932551319648094,0.0,11170107
259,0.0,0.0008463817181548879,0.0008463817181548879,0.0002821272393849626,0.0,11170122
260,4.5714285714285716e-05,0.00036571428571428573,0.00045714285714285713,0.0008685714285714286,0.0,11170136
261,0.0,0.0004954173891503591,0.0004954173891503591,0.0,0.0,11170115
